text,label
"__ اي يعني الهور فارغ ميجي ابالج غير طحالب مثلا🤣🤣🤣🤣🤣
بي السمج بي الطير بي القصب السكري بي خريط كلشي وكلاشي",1
_ وش يربط التغريده  بلاعبكم الجديد والله جمهور الاهلي طحالب مامعها عقول,1
طحالب ماهم مصدقينك,1
محظوظ الاهلي والله المهم مبرروك ي طحالب 💚,1
طحالب كثير طلعتوا,1
التايم عندي قلب طحالب الله يسامحك ي ابو عتب جده,1
"__ مب طحالب، شاي شبو ، عاد دور انته شو معنى شبو 😂",1
"ما حدا خرب الثورة غير أمثالكم من المتسلقين، أهل درعا أدرى بشعابها، والنصر لهم على النظام الحقير وعل",1
اسمهم طحالب كلام المخزوق مش خارجين ع القانون بل خارجين ع الملة عليهم لعنة الله هم و ربهم المخزوق,1
اي مساحه فيها طحالب وفقراويه مش حدخلها تفاهات وتسطيح واثباتاتهم قصاصات وتناقضات انا ليش اضيع وقتي على ناس بهالشكل ؟؟,1
شفيهم طحالب مهابيل يبغون الاعلان الحين ساعه ٢,1
جنينا التخلف والفقر والجهل والسرقة هاي كلها من تحت راس الامام طلي بن ابي طحالب,1
_ ياكثرهم فيه اللي يحط ضفدع وفيه اللي يطلق كلمة طحالب وللأسف يدعون انهم اهلاويه واذ,1
_ انا اهلاوي واعترف ان نادينا وضيع ابو دوري طحالب الاتحاد كبير جدة وداعسنا وحمدالله افضل من بياع الشاورما السومة,1
هههههه يعني لاحك الصرف ع الكحاب وعايف الصرف على ايران والفصائل تره هذا مو منطق ليبرالي,1
"يعني انت دكتور و حاسب نفسك مدني و ليبرالي و هذا اسلوبك لا هواي قبضنة ، للعلم اني انتقدت فائق الشيخ علي",1
كلنا نعرف شنو شهد وكلنا ندري بيها عاهرة وبائعة هوى بس هو مو رجال ليبرالي شنو علاقته بغيره خصوصا ان,1
هلاو صرعتنا بعقل البريطاني ليبرالي شنو طلعلك جبريل اشو صار عقلك الايراني  مثل ما تشتم الناس انت هم ت,1
"ليبرالي بِما يُرضي الله وَ رَسوله 
لهذا السبب نقول انّ المُسلم غالِبًا هو قنبلة موقوته وإن إدّعى أنّ",1
"ليبرالي بِما يُرضي الله وَ رَسوله 
لهذا السبب نقول انّ المُسلم غالِبًا هو قنبلة موق",1
"عادي انت حر تشوفه كلامه ""عين العقل"" أو ""عين الطيز"" انت حر باقتناعاتك بس مو تجي تدعي",1
"عزيزي، رفيق الحريري رمز فساد نظام الطائف، ورمز تحول لبنان من اقتصاد حرّ الى اقتصاد نيو ليبرالي متو",1
ذكرتني بهذا الدعوشي مسوي ليبرالي  ابو تطور اليابان وهم عدهم فوك ١٠٠ضريح للالهة يعبدونها بسشلون واحد يفضح جهلة وفقر اطلاعة,1
قبل شكم يوم على شهد الشمري گام يحچي بالدين وهسة تناقض وگام يكفر نوب ليبرالي نوب متدين اكبر متانقض ضحك برو,1
"الذي اعرفه في بلدنا العراق انُ اغلب السياسيين مُتَلبسينَ  بِِرداء الدين ، و لكن لأول مرة أرى سياسي ليبرالي او علمان",1
الجماعة المعلقين يريدوك يا استاذ فائق تصير ليبرالي علماني مدني اول شي مالك شغل بالكحاب والساقطات والف,1
"ليبرالي وتستند على اوامر إلهية واحاديث نبوية وقوانين وضعيّة ؟ شلون مكس هذا لك دعبول !

ويجي واحد يكل",1
"اعرفه كلش زين 😂😂
بس خطيه جماعته ما عرفو يصلي يشرب مسلم كافر صكاك ليبرالي مدني من أهل الله 😂😂😂😂",1
مشكلتنا وياك انك ليبرالي مزيف عقليتك بعدها مال أزقة النجف لندن ماغيرتك,1
تخيل انه هالشخص يطمح لرئاسة الوزراء  ابو اروى هو انت بتويتر راگع تقريباً ٢٠ مليون مواطن عراقي بلوك,1
والله انت اثبتت للشعب لا ليبرالي ولا مدني واحد ساقط سرسري ابن شارع عركجي تنكجي وغير فروخ الشوارع محد يرغب بيك,1
ليبرالي يطالب بفصل الدين عن الدولة تنفيذاً للأوامر الإلهية,1
المتطرفين سواء اسلامي او علماني او ملحد او ليبرالي خصوصا الشرقي كلهم اغبياء بتطرفهم,1
"مدني ليبرالي يحجي بالشريعة والقصاص ويحرض ع القتل  !
شعب جايف",1
"اذا حضرتك ليبرالي نگع الليبرالية واشرب ميها
الليبرالية نعم يعني 
نيـج ، گحاب ، علاقات مفتوحة ، مثلية ،",1
_ ليبرالي وقح 😂😂,1
"بس لملاحظه شهد عاقده مهر بالمحكمه من قرن من سنه و أتأجل الحفله من سبب كورونا  
و هي اتزوجت",1
ليبرالي مدني مال طيزي  اريد اشوف واحد منكم مو بوجهين ماكو,1
من تجيب علماني ليبرالي من باب الشرجي,1
اي اسلامي يتحول الى ليبرالي او العكس يعمل على اتخاذ مواقف متشددة وذلك من اجل تثبيت موقعه بين افراد جماعت,1
"_ ابي اعرف وش اخطائي

كىىىم الي سوا الاختبار لو كان ليبرالي او علماني او ملحد او مسلم كيوت",1
"اوكي اوكي!
راح اجي وياك؟ 
هي مو بربوگ و سكـ ـسيـ ـة؟ 
أنتَ مو علمانيليبرالي مو هذا النظام هو يسمح",1
"طز بشهد على ابو الشعر، بس فهمني انت كعلماني ليبرالي، غير تضمن حرية البربوكبصورة عامة ومتحرض عليها ؟",1
"كبرت فائق كبرت 
بدأت الشيخوخة والخرف واضح عليك؛ لذا صار من الضروري ياخذون التلفون منك 

طز بشهد م",1
لنعل ابوك لابو شكو ليبرالي اذا هيج الليبرالية والعلمانية والمدنية😭😂,1
بعدين عن كون الرجال ليبرالي من هاني رمزي الي أن تغريدة الاخيره كلها صحيح و شهد ما هي الي عاهرة 😕,1
ممكن تسويلي بلوك طاح حظك وحظ تفكيرك روح البس عمامة وفضها مسوي نفسك ليبرالي على شنو يا الحمار,1
من تشتري ليبرالي من باب الشرجي😬,1
"ماكو احد بغبائك هدمت كل البنيتة ب  تغريدات
يلا زين خليتنا نعرف انه انت ليبرالي ربع ردان و و مثقف نص",1
"دينهم وشرفهم  على حسب مصلحتهم 
 يهودي بهائي مسيحي شيعي ليبرالي إخواني",1
انت ليبرالي زنديق,1
يبغى يصير ليبرالي بس طلع حمار مايعرف أن الجنسية السعودية يكون حاملها مسلم ولا تمنح لغير المسلمين,1
صورة مع عدم الإحترام و عدم التقدير ومع النعل لكل ليبرالي و أولهم تركي الحمد الذي ينتقص من رسول الله ﷺ ومن صحابته رض,1
كنت اظن ان سيف الاسلام ليس مثل والده حيث الشخص المتغطرس أبو العريف فاهم كل شي والفكر الجماهيري الاخضر من ثوابته,1
"#كلنا_مع_تهاني_القحطاني

بعهد عمر بن الخطاب رضي الله عنه ظهر  ليبرالي  يروح لعامة الناس ويشككهم بالقران 

مسكه عم",1
"_ __ عود علماني ليبرالي إسم الله

علمانية من باب الشرجي",1
"سيد قطب من ليبرالي داعيةٍ إلى التعرّي إلى إخونجي تكفيري

الشيخ سليمان الرحيلي حفظه الله ﷻ 
#الإخوان #الخوارج",1
اقل ما فيها حر شريف مش سحيج منبطح كذاب منافق دجال خائن ليبرالي 😘,1
"وعن سلام بن أبي مطيع، قال كان أيوب السختياني يسمى أصحاب البدع خوارج! ويقول

« الخوارج اختلفوا ف",1
"■عاشت مدينة الجهاد وعاصمة الشهداء 
#اجدابيا اليوم

يا خوارج ماليكم عندنا الا الدعس وعلي خشومكم

حتي جدكم العميل",1
